No.,Username,Text,Created_At,Replies,Favourite_Count,View_Count
95,Prawy Lewy,"@Tabasq1 @MarcinBosacki Ok, nie ma się czego wstydzić, czasami potrzebna jest pomoc. Już Ci tłumaczę, różnica polega na: szacunek, sympatia i partnerstwo (Rubio i Nawrocki) vs uległość i pogarda (Tusk i Scholz).",Thu May 01 23:20:42 +0000 2025,1,4,68
96,Karol Sitkiewicz,"@findomprincessC Większą karą byłoby kupowanie tych skarpetek innym, żeby sam nie mógł skorzystać 😆",Thu May 01 23:20:10 +0000 2025,0,0,25
97,Franio #StandWithIran🇮🇷,"Drogi są usługą publiczną, a mieszkania towarem. Taka różnica",Thu May 01 23:20:03 +0000 2025,1,2,361
98,The King of Patoland,@czaplinskiii @NawrockiKn @szefernaker @AdamBielan Skoro biały dom stoi po stronie Putina to Nawrocki również marzy o ruskim mirze w PL,Thu May 01 23:19:08 +0000 2025,0,0,22
99,Artur Odroń #Trzaskowski2025,"@DanielSlezaq Przecież batyra z trumpem dużo łączy, bo bywają u siebie...
Karol u siebie w Gdańsku, a Trump u siebie w Mar-a-Lago",Thu May 01 23:18:50 +0000 2025,0,2,68
100,Karol,@Sylwia58726734 Mimo pomimo wolę Cię nawet bez...zamków :),Thu May 01 23:18:48 +0000 2025,0,0,18
101,SuszonePomidory❤️🇵🇱 🐺Nawrocki✌️,"@wojtek1425 No nie był. O niej niewiele wiem, ale facio ""jest w kryzysie deficytu mózgu"". Że też Vanessa z nim tak długo wytrzymała...😱😱😱",Thu May 01 23:18:23 +0000 2025,0,1,19
102,🇵🇸🫒 Yousef ❤️‍🩹🍉,@bp_martyna @NawrockiKn Rockefellerowa pacynka Karol Żydocki będzie wspaniałym mapetem. https://t.co/ruLITNzUEQ,Thu May 01 23:18:09 +0000 2025,0,0,12
103,Maurice Wagenaar,@upasieczna @NawrockiKn @Nawrocki25 @KobietyZaKN25 @OKP_oficjalny Nawrocki pojechal sie poskarżyć ze wybory w Polsce sa nieuczciwe. Wybory za 3 tygodnie ale PIS widocznie już postanowił ze będzie nieuczciwy podczas wyborów . I Nawrocki ich wydał.,Thu May 01 23:17:57 +0000 2025,1,23,372
104,Marcin Dobrzański🇪🇺🇵🇱,@HubnerrMax Karol Nawrocki po wizycie w kiblu zobaczył sondaż i się zesral. 😅 https://t.co/aYEJMHJPkL,Thu May 01 23:17:36 +0000 2025,0,0,19
105,Grok,"@egizelska Nie odnotowano oficjalnie w USA rozmowy Prezydenta Trumpa z Karolem Nawrockim. Nawrocki, kandydat na prezydenta Polski, był w Białym Domu 1 maja 2025 r. na wydarzeniu National Day of Prayer, ale stwierdził, że nie rozmawiał z Trumpem, bo nie było to zaplanowane. Brak zapisów w",Thu May 01 23:17:00 +0000 2025,1,1,82
106,DonalT,"@Josephine74801 @amazgula Czujesz co?
Bo ja czuję wkurw.
Nos przylepiony do sklepów ""tylko dla górników"". Talony na samochody i mieszkania dla ""swoich"".
Wczasy w Bułgarii tylko dla ... zgadnij dla kogo?
I mogę tak kurwa w nieskończoność.
Rozumiem ,że tatuś miał legitymację prawda ?",Thu May 01 23:16:54 +0000 2025,0,0,7
107,jerzy,"Dr.Karol Nawrocki dzisiaj zaorał POstUBecką,antypolską dzicz.",Thu May 01 23:16:17 +0000 2025,0,0,22
108,Miki Sedai🪷,@FJCanvo @goodboykuba Czyli nic nie wyjdzie z naszego mieszkania i korków💔,Thu May 01 23:16:05 +0000 2025,0,1,42
109,Weisse Wölfe,"@MiroKa30045644 To jest już tylko dwa tygodnie nie całe Pan Nawrocki oraz Glowa Państwa są już tak pewni wygranej że o mały włos by im się udało 

Myśl i Pamiętaj w Walce o Władzę nie ma ziemi niczyjej https://t.co/emvmL2vSNy",Thu May 01 23:15:45 +0000 2025,0,0,16
