No.,Username,Text,Created_At,Replies,Favourite_Count,View_Count
70,Igor Nicpoń,"Wychodzi na to, że II tura wyborów prezydenckich i tak należy do nas.
Cała Polska oglądała konfrontacje Sławomira Mentzena i Karola Nawrockiego. Karol Nawrocki podpisał postulaty wyborców Prezesa Mentzena. 
#konfederacja #mentzen #nawrocki #wyboryprezydenckie @SlawomirMentzen https://t.co/SW0I3eQLcc",Thu May 22 20:42:53 +0000 2025,0,1,101
71,Tomasz Grzebyk,"KTO STOI ZA HEJTERSKIMI SPOTAMI PRZECIWKO MENTZENOWI I NAWROCKIEMU? https://t.co/nI5Qk8UgIU przez @YouTube @OficjalneZero 
#Mentzen #Nawrocki",Thu May 22 20:42:15 +0000 2025,0,0,89
72,Bartek,"@DorotaLedwig @lkwarzecha Nawrocki walczy o elektorat Mentzena, a na Mentzena nie głosowały ciamajdy w rurkach tylko ludzie, którzy potrafią walczyć o swoje i jak trzeba to potrafią użyć pięści i bliżej im jest do Karola niż do wypacykwanego Rafała. Moim zdaniem Mentzen to wie i dlatego padło to pytanie",Thu May 22 20:41:11 +0000 2025,0,0,43
73,Marius,"@NocnaZ wy onuce ruskie 🤣🤣🤣

Tak głosowali Polacy w Rosji i na Białorusi :

Rafał Trzaskowski - 36,13 proc.
Sławomir Mentzen  - 20,17 proc.
Karol Nawrocki   -   16,81 proc.",Thu May 22 20:40:01 +0000 2025,0,0,20
74,ZB,"@NaomiDemichelis @yrizona_ Trzaskowski jest dluzej w polityce niz Mentzen czy Nawrocki i nie pozwoli soba tak pomiatac tym bardziej ze nei zalezy mu az tak jak Nawrockiemu na tej grupie wyborcow - musi wypasc tylko ""ok""",Thu May 22 20:38:49 +0000 2025,0,1,78
75,Majka,"@gregor_konop Nawrocki mówił Mentzenowi, że nie pojechał do USA robić sobie kampanię. Potem jednak,gdy Mentzen go przycisnął, przyznał, że pojechał robić kampanię. Mówił, że chce obniżyć ceny energii. Ale gdy go Mentzen znowu przycisnął przyznał, że zrobi to Tryb. Konst. 27 maja.
#KarolKrętacz",Thu May 22 20:38:33 +0000 2025,0,2,68
76,WiesDaw,Kwasy w Konfederacji - Mentzen kontra Bosak. W tle Nawrocki | Dominika W... https://t.co/MQGmv47B7L przez @YouTube,Thu May 22 20:38:28 +0000 2025,0,0,21
77,zero do zera,"@SlawomirMentzen Bez obrazy ale pan Mentzen wypadł w tym fragmencie przepytywanki jak jakiś ograniczony prowokatorek LOL
podczas gdy p. Nawrocki szczerze i rozsądnie zastanawia się nad najlepszymi rozwiązaniami w tej sprawie
bo wie że są sprzeczne interesy i trudno to pogodzić
#popieram #Nawrocki",Thu May 22 20:33:29 +0000 2025,0,0,55
78,Grubii,"@PPPS53410 @Plyttd @ewyboryeu Nieprawda. Nawrocki zrobił u nich większy wynik niż ostatecznie, Braun słabszy, Mentzen trochę słabszy. Stanowski lepszy, Jakubiak lepszy.
9p.p. na 13 kandydatów to mniej niż 1p.p. róznicy per kandydat. Jest to świetny wynik dokładności.
Tylko OGB przebiło bo pan Łukasz to koks.",Thu May 22 20:32:41 +0000 2025,0,0,45
79,Kinga Warszawska,Dzisiejszy Live będzie podsumowaniem Rozmowy Nawrocki-Mentzen https://t.co/CrLf8NUo3r via @YouTube,Thu May 22 20:32:20 +0000 2025,0,0,16
80,Tomek,@michalprotaziuk @kamil_marc Pan coś pokręcił. Nawrocki miał 30 a Mentzen prawie 14 w tym badaniu,Thu May 22 20:31:45 +0000 2025,0,6,78
81,Krzysztof Jurkiewicz,@CTomczyk Ankieta i wynik po rozmowie Nawrocki-Mentzen .... https://t.co/g4UfYWLsR2,Thu May 22 20:31:43 +0000 2025,0,0,41
82,Mirosław Bienias,"@Wipler1978 Mentzen wykorzystuje swoją pozycję i temu nie ma się co dziwić. Nawrocki według zasady: Nikt wam tyle nie da, co ja wam obiecam.
Nie można mu ufać.",Thu May 22 20:30:56 +0000 2025,0,0,18
83,EHuczyńska,"Nawrocki zgodził się na wszystko, czego chciał Mentzen – dla własnych korzyści podpisze i powie cokolwiek. Uważam, że sprzeciwianie się przyjęciu Ukrainy do NATO to zdrada polskich interesów. Tak mówi ktoś zupełnie nieświadomy politycznie lub działający na zlecenie Putina.",Thu May 22 20:30:06 +0000 2025,0,0,13
84,Daniel Zdanowski,Czy my mamy taką słabą pamięć? Czy serio nie widać różnicy między czym a czym wybieramy 1 czerwca? 😟 #Trzaskowski2025 #WygraCałaPolska #Wybory2025 #Trzaskowski #Nawrocki #Mentzen https://t.co/X8kWmyjjHd,Thu May 22 20:29:28 +0000 2025,0,2,206
85,MalyBrat,"@fideista W zupełności to rozumiem. Nawrocki na tym nie straci, Mentzen trochę zyska, nie widzę powodów do niepokoju.",Thu May 22 20:28:28 +0000 2025,0,0,31
86,Piotr Parafiniuk,#duda #nawrocki #stanowski #braun #mentzen #trump #wybory #zaorski #btc #forex #nasdaq #dax #nieruchomości #biznes #KORWIN #nawyki #fornal #zawiercie #GiertychDebil #piagów #uw Mam świąteczny nastrój 🙂🤣 https://t.co/Sojgci3lFO,Thu May 22 20:27:21 +0000 2025,1,1,116
87,Maria,Rozmowa Nawrocki-Mentzen. Deklaracja prezydencka podpisana! https://t.co/0ttZvsg6No,Thu May 22 20:23:40 +0000 2025,0,0,27
88,Jason,"@Niepodatny @SlawomirMentzen @OficjalneZero Skąd taka sugestia, że wszyscy ? Ja osobiście podchodząc do pierwszej Tury miałem podejście takie , że mentzen w 1 a Nawrocki w drugiej, a to dlatego, że nie chce Trzaskowskiego jako  prezydenta, śledzę politykę od bardzo dawna i dla mnie to jest śliski typ, który nie jest nie",Thu May 22 20:23:34 +0000 2025,0,2,19
89,Marcin Sikorski,"@SlawomirMentzen Mentzen i Nawrocki - Panowie, którym imponuje dawanie sobie a mordę. Są i tacy. Mi imponuje kiedy ktoś jest inteligentny i empatyczny.",Thu May 22 20:23:19 +0000 2025,0,13,354
90,farfoclo,"@KlaryRadek Najpierw Mentzen był nazywany skrajnie prawicowm, później skrajnie prawicowym nazywano Brauna. Teraz skrajną prawicą został Nawrocki. Rozumiecie coś z tej skali?",Thu May 22 20:22:42 +0000 2025,0,0,75
91,Paul George,"@LBoczniewicz @Ten_Psycholog Dla Mentzena lepiej będzie gdy Nawrocki przegra …
Wtedy Mentzen pozbiera sieroty po Pisie. I w dodatku będzie mógł robić koalicję i z PiS i z PO …",Thu May 22 20:22:33 +0000 2025,0,0,21
92,Kamil,"@kryptobilion @SlawomirMentzen Właśnie ta deklaracja to as w rękawie, jak Nawrocki nie dotrzyma obietnicy mentzen będzie codziennie latał z tą deklaracją i wszystkim przypominał.",Thu May 22 20:22:18 +0000 2025,1,5,145
